ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,pad2,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,pad,
21000100,Heavy Caestus,1,0,[0|0|0],2100,3100001,0,0,0,600,140,100,53,0,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,0,50,60,0,20,100,-1,-1,0,-1,7,0,9,42,2,1,103,1,0,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000200,Keen Caestus,1,0,[0|0|0],2100,3100002,0,0,0,600,140,100,18,49,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,0,50,60,0,20,200,-1,-1,0,-1,7,0,9,42,2,1,103,2,0,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000300,Quality Caestus,1,0,[0|0|0],2100,3100003,0,0,0,600,140,100,60,60,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,0,50,60,0,20,300,-1,-1,0,-1,7,0,9,42,2,1,103,8,0,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000400,Fire Caestus,1,0,[0|0|0],2100,3100005,0,0,0,600,140,100,38,18,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,86,0,50,60,0,20,400,-1,-1,0,-1,7,0,9,42,2,1,103,0,11,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,4,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10005,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000500,Flame Art Caestus,1,0,[0|0|0],2100,3100006,0,0,0,600,140,100,14,12,0,45,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,86,0,50,60,0,20,500,-1,-1,0,-1,7,0,9,42,2,1,103,0,11,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,4,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000600,Lightning Caestus,1,0,[0|0|0],2100,3100007,0,0,0,600,140,100,18,38,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,86,50,60,0,20,600,-1,-1,0,-1,7,0,9,42,2,1,103,0,12,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,4,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000700,Sacred Caestus,1,0,[0|0|0],2100,3100008,0,0,0,600,140,100,14,12,0,45,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,0,50,60,0,20,700,-1,-1,0,-1,7,0,9,42,2,1,103,0,13,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,86,4,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000800,Magic Caestus,1,0,[0|0|0],2100,3100004,0,0,0,600,140,100,14,12,47,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,86,0,0,50,60,0,20,800,-1,-1,0,-1,7,0,9,42,2,1,103,0,10,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,4,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21000900,Cold Caestus,1,0,[0|0|0],2100,3100011,0,0,0,600,140,100,43,38,45,0,35,20,20,20,-1,107500,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,69,0,0,50,60,0,20,900,-1,-1,0,-1,7,0,9,42,2,1,103,0,10,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,4,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,6601,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21001000,Poison Caestus,1,0,[0|0|0],2100,3100009,0,0,0,600,140,100,43,38,0,0,35,20,20,20,-1,106000,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,0,50,60,0,20,1000,-1,-1,0,-1,7,0,9,42,2,1,103,0,0,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,30,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,6401,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21001100,Blood Caestus,1,0,[0|0|0],2100,3100010,0,0,0,600,140,100,43,38,0,0,35,20,20,20,105000,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,0,50,60,0,20,1100,-1,-1,0,-1,7,0,9,42,2,1,103,0,0,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,30,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,6501,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21001200,Occult Caestus,1,0,[0|0|0],2100,3100012,0,0,0,600,140,100,19,17,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,86,0,0,0,50,60,0,20,1200,-1,-1,0,-1,7,0,9,42,2,1,103,7,0,522,0,0,8,8,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,0,0,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,700,77,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21010000,Spiked Caestus,1,0,[0|0|0],2102,3101000,0,2,0,600,160,100,48,43,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,1,1,1,1,15,15,5,1,6401,0,0,1,10,91,0,0,0,50,60,0,20,0,-1,-1,0,-1,7,0,9,42,2,1,103,0,0,938,0,0,15,6,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,108,1,1,6,6,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,220,1,10,10,6,0,10,0,113,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1600,310,6,6,1,2,40,-1,-1,-1,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,21010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21100000,Katar,1,0,[0|0|0],2101,3102000,0,0,0,450,170,100,45,45,0,0,36,21,21,21,-1,-1,-1,60000,-1,-1,0,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,1,1,1,1,15,15,5,1,6201,0,0,1,10,0,0,120,0,50,60,0,21,400,-1,-1,10,-1,7,0,9,42,0,1,103,0,0,220,0,0,10,10,0,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,1,1,1,1,2,1,108,1,1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,4,0,1,1,21,0,0,6,220,1,10,10,6,0,10,0,216,0,0,0,0,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10005,0,1,1,0,0,0,0,1,1,0,0,0,1700,310,6,6,3,2,40,-1,-1,-1,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23060000,Dragon Greatclaw,1,0,[0|0|0],2300,2507000,0,16,0,1400,1040,500,45,30,0,0,66,40,40,52,-1,-1,-1,-1,-1,-1,2200,23060000,23060000,23060000,23060000,23060000,23060000,23060000,23060000,23060000,23060000,23060000,-1,-1,-1,-1,-1,1,1,1.15,1.3,15,15,6,854,10886,0,0,1,10,120,0,0,120,75,60,0,47,2200,-1,-1,0,-1,7,0,5,31,2,4,155,0,12,196,2,12,30,14,0,0,99,0,0,30,80,0,2,0,0,0,23,23,23,23,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,117,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,4,1,1,40,0,0,6,160,1,23,23,6,0,23,0,106,0,0,0,2,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.93,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,2,10400,330,6,6,2,2,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,3,0,1,1,[0|0|0|0|0|0|0|0]
33000000,Glintstone Staff,0,0,[0|0|0],3300,5501000,0,3,0,500,200,100,12,0,85,0,25,15,15,15,-1,-1,-1,-1,-1,-1,0,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,1,1,1,1,15,15,3,1310,11200,0,0,1,10,25,0,0,0,20,60,0,15,1900,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,6,0,10,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,53,0.011,0,0,0,1,1,0,16,16,16,1,1,15,0,16,6,60,1,10,10,6,0,10,0,801,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,1,2000,350,6,6,1,2,20,-1,-1,-1,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
